ESTADO;INSTRUMENTO;NO_MACROREGIONAL;REGIAO;MUNICIPIO;STATUS;FASE;ANO;DATA_PROCESSAMENTO
MA;2º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Em Elaboração;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Em Elaboração;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Caxias;DUQUE BACELAR;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Avaliado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Pedreiras;ESPERANTINOPOLIS;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;ESTREITO;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Imperatriz;ESTREITO;Em Análise no Conselho de Saúde;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Em Elaboração;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Imperatriz;ESTREITO;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Imperatriz;ESTREITO;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Em Elaboração;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FEIRA NOVA DO MARANHAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Avaliado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Em Elaboração;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Barra do Corda;FERNANDO FALCAO;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORMOSA DA SERRA NEGRA;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Em Elaboração;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Em Elaboração;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Em Elaboração;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Em Elaboração;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO SUL;Balsas;FORTALEZA DOS NOGUEIRAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Aprovado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;FORTUNA;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Avaliado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Aprovado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Em Elaboração;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO NORTE;Zé Doca;GODOFREDO VIANA;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Aprovado;2022-2025;;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2022;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2023;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2024;2025-10-20
MA;Programação Anual de Saúde;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;1º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;2º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;3º RDQA;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;RAG;MACRORREGIAO LESTE;Presidente Dutra;GONCALVES DIAS;Não Iniciado;2022-2025;2025;2025-10-20
MA;Plano de Saúde;MACRORREGIAO LESTE;Presidente Dutra;GOVERNADOR ARCHER;Aprovado;2022-2025;;2025-10-20
